id,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
120393,Mason,Richard,Richard Mason,1600.0,Britain,Wiltshire,1678.0,France,Douai,2,0,8,0,0,0,0,0,0,0,1,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,4,3,4,Britain,Low Countries,,,,Male or Unspecified,author,LATIN,Multi
120394,Du Vair,Guillaume,Guillaume Du Vair,1556.0,,,1621.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,LATIN,1630s
120395,Fursdon,John,John Fursdon,,Britain,Devon,1638.0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Britain,,,,,Male or Unspecified,translator,ENGLISH,1630s
120398,Palgrave,Lewis,Lewis Palgrave,1679.0,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,translator,ENGLISH,1640s
120400,Howard,Robert,Robert Howard,1597.0,,,1676.0,,,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,Male or Unspecified,Multi,ENGLISH,Multi
120401,Turberville,Henry,Henry Turberville,1607.0,Britain,Staffordshire,1678.0,Britain,London,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Britain,Britain,,,,Male or Unspecified,author,ENGLISH,1640s
120402,Knott,Edward,Edward Knott,1582.0,Britain,Morpeth,1656.0,Britain,London,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Britain,Britain,,,,Male or Unspecified,author,ENGLISH,1650s
120405,Bayly,Thomas,Thomas Bayly,1582.0,,,1663.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,Male or Unspecified,author,Multi,1650s
120406,Byfleet,John Edward,John Edward Byfleet,1607.0,Britain,Bratton,1701.0,Britain,Stourton,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Britain,Britain,,,,Male or Unspecified,author,ENGLISH,1650s
120407,J.,P.,P. J.,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,author,ENGLISH,1650s
120408,Leyburn,George,George Leyburn,1600.0,,,1677.0,France,Châlons-en-Champagne,0,0,5,0,1,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,,France,,,,Male or Unspecified,author,ENGLISH,1650s
120409,Baker,Augustine,Augustine Baker,1575.0,Britain,Abergavenny,1641.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,Britain,,,,,Male or Unspecified,Multi,LATIN,Multi
120410,Holden,Henry,Henry Holden,1596.0,,,1662.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,Male or Unspecified,author,ENGLISH,1650s
120411,Davenport,Christopher,Christopher Davenport,1595.0,Britain,Coventry,1680.0,,,0,0,6,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,1,0,5,Britain,,,,,Male or Unspecified,author,LATIN,1650s
120437,Torsellino,Orazio,Orazio Torsellino,1545.0,,,1599.0,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,2,1,6,1,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
120444,Becanus,Martinus,Martinus Becanus,1563.0,Netherlands,Hilvarenbeek,1624.0,Austria,Wien,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,9,4,2,Low Countries,Holy Roman Empire,,,,Male or Unspecified,author,LATIN,1630s
120455,Percy,Mary,Mary Percy,1570.0,,,1642.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,dedicatee,ENGLISH,1630s
120456,Floyd,John,John Floyd,1574.0,,,1649.0,France,Saint-Omer,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Low Countries,,,,Male or Unspecified,approbator,ENGLISH,1620s
120489,Albertus,Magnus,Magnus Albertus,1193.0,,,1280.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
120501,Lessius,Leonardus,Leonardus Lessius,1554.0,Belgium,Brecht,1623.0,Belgium,Leuven,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,1,0,Low Countries,Low Countries,,,,Male or Unspecified,author,FRENCH,1610s
120505,G.,I.,I. G.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1600s
120517,Biondi,Giuseppe,Giuseppe Biondi,1537.0,Italy,Agrigento,1598.0,Italy,Napoli,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1590s
120526,de Estella,Diego,Diego de Estella,1524.0,Spain,Estella,1578.0,Spain,Salamanca,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,ENGLISH,1600s
120527,Cotton,George,George Cotton,,,,,Britain,London,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Britain,,,,Male or Unspecified,translator,ENGLISH,1600s
120528,d'Outreman,Philippe,Philippe d'Outreman,1585.0,France,Valenciennes,1652.0,France,Valenciennes,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,Multi,1620s
120534,Reyner,Clement,Clement Reyner,1589.0,Britain,Ripon,1651.0,Germany,Hildesheim,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Britain,Holy Roman Empire,,,,Male or Unspecified,author,LATIN,1620s
120538,Sander,Nicholas,Nicholas Sander,1530.0,Britain,Charlwood,1581.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Britain,,,,,Male or Unspecified,author,LATIN,1600s
120546,Daza,Antonio,Antonio Daza,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,ENGLISH,1620s
120547,Bell,Francis,Francis Bell,1590.0,,,1643.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1630s
120561,Cepari,Virgilio,Virgilio Cepari,1564.0,Italy,Perugia,1631.0,Italy,Roma,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1600s
120565,A.,C.,C. A.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1610s
120567,Caussin,Nicolas,Nicolas Caussin,1583.0,France,Troyes,1651.0,France,Paris,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,France,France,,,,Male or Unspecified,author,FRENCH,1630s
120572,Rodriguez,Jõao,Jõao Rodriguez,1558.0,,,1663.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1600s
120575,Rodríguez,Alonso,Alonso Rodríguez,1526.0,Spain,Valladolid,1616.0,Spain,Sevilla,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,LATIN,1620s
120583,Coloma,Carlos,Carlos Coloma,1573.0,Spain,Elda,1637.0,Spain,Madrid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,dedicatee,SPANISH,1620s
120585,de Lérins,Vincent,Vincent de Lérins,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
120589,Binet,Etienne,Etienne Binet,1569.0,France,Dijon,1639.0,France,Paris,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,1,1,0,France,France,,,,Male or Unspecified,author,FRENCH,1620s
120591,Puget de La Serre,Jean,Jean Puget de La Serre,1594.0,France,Toulouse,1665.0,France,Paris,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,France,France,,,,Male or Unspecified,author,FRENCH,Multi
120704,de Balinghem,Antoine,Antoine de Balinghem,1571.0,France,Saint-Omer,1630.0,France,Lille,0,0,17,0,0,2,0,0,0,0,15,0,0,0,20,0,12,0,0,0,0,0,1,6,6,15,4,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,FRENCH,1620s
120713,Fazio,Giulio,Giulio Fazio,1537.0,Italy,Napoli,1596.0,Italy,Monreale,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,3,1,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1600s
120828,de Madrid,Alonso,Alonso de Madrid,1485.0,,,1535.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1600s
120830,Borgia,Francisco,Francisco Borgia,1510.0,Spain,Gandia,1572.0,Italy,Roma,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,3,4,0,0,Iberian Union,Italy,,,,Male or Unspecified,author,LATIN,1610s
121105,Coyssard,Michel,Michel Coyssard,1547.0,France,Besse-et-Saint-Anastaise,1623.0,France,Lyon,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,2,2,0,0,0,0,France,France,,,,Male or Unspecified,translator,FRENCH,Multi
121128,Viel,Pierre,Pierre Viel,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1590s
121129,Tigeou,Jean,Jean Tigeou,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1590s
121131,Robin,Paschal,Paschal Robin,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1590s
121172,Gennings,John,John Gennings,1576.0,Britain,Lichfield,1660.0,France,Douai,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,Britain,Low Countries,,,,Male or Unspecified,approbator,Multi,Multi
121176,Perrot,George,George Perrot,1601.0,,,1670.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,ENGLISH,1620s
121178,Aretino,Pietro,Pietro Aretino,1492.0,,,1556.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,ENGLISH,1630s
121322,Surius,Antoine,Antoine Surius,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,5,2,0,0,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,1590s
121325,Doff,Jacobus,Jacobus Doff,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,1560s
121468,Maigret,Georges,Georges Maigret,1573.0,Belgium,Bouillon,1638.0,Belgium,Huy,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,6,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1600s
121486,Bernardin,Theophile,Theophile Bernardin,1570.0,France,Sedan,1625.0,France,Arras,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,Multi,1610s
121488,Laurent,Nicolas,Nicolas Laurent,,,,1617.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,1590s
121493,Rosier,Jean,Jean Rosier,1565.0,France,Orchies,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,Low Countries,,,,,Male or Unspecified,author,FRENCH,1610s
121495,Véron,Charles,Charles Véron,1580.0,France,Crespin,1637.0,Belgium,Tournai,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,Low Countries,Low Countries,,,,Male or Unspecified,translator,FRENCH,1630s
121498,Farnese,Alessandro,Alessandro Farnese,1545.0,Italy,Roma,1592.0,France,Arras,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Italy,Low Countries,,,,Male or Unspecified,Multi,Multi,Multi
121505,de Sponde,Henri,Henri de Sponde,1568.0,France,Mauléon-Licharre,1643.0,France,Toulouse,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,France,France,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1620s
121506,Regnault,Anne,Anne Regnault,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1610s
121507,Stellart,Prosper,Prosper Stellart,1589.0,Belgium,Tournai,1626.0,Italy,Gaeta,0,0,5,0,0,3,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,8,0,0,0,Low Countries,Italy,,,,Male or Unspecified,author,LATIN,1620s
121571,Sylburg,Friedrich,Friedrich Sylburg,1536.0,Germany,Wetter (Hessen),1596.0,Germany,Heidelberg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Holy Roman Empire,Holy Roman Empire,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1590s
121584,Eisengrein,Martin,Martin Eisengrein,1535.0,Germany,Stuttgart,1578.0,Germany,Ingolstadt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Holy Roman Empire,Holy Roman Empire,,,,Male or Unspecified,author,FRENCH,1600s
121715,de Castro,Francisco,Francisco de Castro,,,,1585.0,Spain,Granada,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,Iberian Union,,,,Male or Unspecified,author,LATIN,1620s
121718,Surius,Jean,Jean Surius,1554.0,France,Béthune,1631.0,Belgium,Tournai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,France,Low Countries,,,,Male or Unspecified,approbator,FRENCH,1580s
121719,d'Ennetières,Jaspar,Jaspar d'Ennetières,1555.0,Belgium,Tournai,1622.0,Belgium,Tournai,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,LATIN,Multi
121759,Zaragoza de Heredia,Pedro Juan,Pedro Juan Zaragoza de Heredia,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
121764,d'Ennetières,Jean,Jean d'Ennetières,1590.0,Belgium,Tournai,1661.0,,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,Low Countries,,,,,Male or Unspecified,commentator/eulogist,Multi,1620s
121771,Ferrer,Vincente,Vincente Ferrer,,,,1419.0,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1570s
121790,Le Pippre,Louis,Louis Le Pippre,1595.0,France,La Bassée,1650.0,Belgium,Soignies,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,FRENCH,1640s
121793,Naveau,Matthias,Matthias Naveau,,,,1660.0,Belgium,Tournai,21,0,10,0,6,0,0,0,0,0,0,0,0,2,11,0,24,0,0,0,0,0,0,0,1,16,18,2,0,,Low Countries,,,,Male or Unspecified,approbator,LATIN,1630s
121795,de Ledesma,Pedro,Pedro de Ledesma,1544.0,Spain,Salamanca,1616.0,Spain,Salamanca,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,LATIN,1630s
121799,Vincart,Jean,Jean Vincart,1593.0,France,Lille,1679.0,Belgium,Tournai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1650s
121820,Guerard,Dominique,Dominique Guerard,1606.0,France,Arras,1671.0,France,Arras,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Low Countries,Low Countries,,,,Male or Unspecified,author,FRENCH,1640s
121830,Schelpin,Jean,Jean Schelpin,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
121896,Rucholle,Petrus,Petrus Rucholle,1618.0,Belgium,Antwerpen,1647.0,Belgium,Antwerpen,0,0,0,0,0,0,0,17,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,3,9,4,1,Low Countries,Low Countries,,,,Male or Unspecified,engraver/etcher/illustrator,LATIN,1630s
121900,d'Amiens,Jacques,Jacques d'Amiens,1599.0,France,Arras,1650.0,Belgium,Tournai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1640s
121913,Lahier,François,François Lahier,1589.0,France,Lerrain,1656.0,France,Pont-à-Mousson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,France,France,,,,Male or Unspecified,author,FRENCH,1640s
121915,Rosweyde,Heribert,Heribert Rosweyde,1569.0,Netherlands,Utrecht,1629.0,Belgium,Antwerpen,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,FRENCH,1630s
121917,Hautin,Jacques,Jacques Hautin,1599.0,France,Lille,1671.0,France,Lille,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1640s
121919,Eloy,Gerard,Gerard Eloy,1590.0,Belgium,Petithan,1641.0,Belgium,Brussel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
121920,Driscart,Adrien,Adrien Driscart,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
121939,Chifflet,Laurent,Laurent Chifflet,1598.0,France,Besançon,1658.0,Belgium,Antwerpen,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,France,Low Countries,,,,Male or Unspecified,author,LATIN,1640s
121950,Foullon,Jean-Erard,Jean-Erard Foullon,1609.0,Belgium,Liège,1668.0,Belgium,Tournai,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,Multi,Multi
121951,Le Febvre,Turrien,Turrien Le Febvre,1608.0,France,Douai,1672.0,France,Douai,0,0,15,0,0,0,0,0,0,0,2,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,1,6,6,Low Countries,Low Countries,,,,Male or Unspecified,author,FRENCH,Multi
121959,Seguier,Guillaume,Guillaume Seguier,1600.0,,,1671.0,,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,,,,,,Male or Unspecified,author,LATIN,1640s
121960,Charlart,David,David Charlart,1583.0,Belgium,Mons,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,Low Countries,,,,,Male or Unspecified,author,FRENCH,1640s
122021,Le Waitte,Antoine,Antoine Le Waitte,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
122475,Buzelin,Jean,Jean Buzelin,1572.0,France,Cambrai,1626.0,France,Lille,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,2,2,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,Multi
122477,Alagona,Pedro,Pedro Alagona,1549.0,Italy,Siracusa,1624.0,Italy,Roma,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,1,0,Italy,Italy,,,,Male or Unspecified,author,LATIN,Multi
122479,de Azpilcueta,Martín,Martín de Azpilcueta,1491.0,,,1586.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,Male or Unspecified,author,Multi,Multi
122480,Segard,Robert,Robert Segard,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1600s
122481,Gommer,Michel,Michel Gommer,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1600s
122483,Frelin,Jean,Jean Frelin,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1600s
122487,Bentivoglio,Guido,Guido Bentivoglio,1577.0,Italy,Ferrara,1644.0,Italy,Roma,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,4,1,0,0,0,Italy,Italy,,,,Male or Unspecified,dedicatee,LATIN,1610s
122491,de Renty,Marie,Marie de Renty,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1600s
122503,de Villers,Jean,Jean de Villers,1570.0,France,Mézières,1625.0,Belgium,Tournai,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,translator,FRENCH,1600s
122509,de Maubus,Ferdinand,Ferdinand de Maubus,,France,Lille,1646.0,France,Lille,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,translator,FRENCH,1620s
122512,du Clicqet,Jean,Jean du Clicqet,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1600s
122514,Trigault,Nicolas,Nicolas Trigault,1577.0,France,Douai,1628.0,China,China,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Low Countries,China,,,,Male or Unspecified,author,FRENCH,Multi
122515,Florice,de Riquebourg-Trigault,de Riquebourg-Trigault Florice,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,Multi
122518,du Tronchet,Etienne,Etienne du Tronchet,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1600s
122543,Mourcourt,Petrus,Petrus Mourcourt,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,Multi,LATIN,Multi
122575,Musart,Charles,Charles Musart,1582.0,France,Aire-sur-la-Lys,1653.0,Austria,Wien,1,0,16,0,0,0,0,0,0,0,2,0,0,0,1,0,17,0,0,0,0,0,0,0,6,9,2,0,1,Low Countries,Holy Roman Empire,,,,Male or Unspecified,author,LATIN,1620s
122579,da Salò,Alessio,Alessio da Salò,1558.0,,,1628.0,,,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,0,0,,,,,,Male or Unspecified,author,FRENCH,1620s
